Table S3. Phage taxonomy.				
Phage ID	E-value	Score	Taxonomy/LastCommonAncestor	
IMGVR_UViG_3300024182_000016|3300024182|Ga0247669_1000145	1.80E-07	296.1	Viruses	
IMGVR_UViG_3300024259_000009|3300024259|Ga0233437_1001709	7.60E-07	412.6	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300024259_002152|3300024259|Ga0233437_1000033	9.20E-06	502.5	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes	
IMGVR_UViG_3300024262_006558|3300024262|Ga0210003_1000004|1-388594	1.90E-43	824.6	Viruses	
IMGVR_UViG_3300024265_000081|3300024265|Ga0209976_10000155	1.30E-30	485.8	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300024268_000008|3300024268|Ga0257090_10000247	5.30E-12	694.5	Viruses	
IMGVR_UViG_3300024268_004826|3300024268|Ga0257090_10001958|37345-74934	9.30E-11	372.1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300024269_000023|3300024269|Ga0257076_10000374	1.00E-10	580.6	Viruses	
IMGVR_UViG_3300024269_001495|3300024269|Ga0257076_10000223	2.40E-10	694.5	Viruses	
IMGVR_UViG_3300024269_004768|3300024269|Ga0257076_10001723|37345-74934	1.60E-16	372.1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300024270_000011|3300024270|Ga0257091_10000261	3.50E-17	694.5	Viruses	
IMGVR_UViG_3300024270_000013|3300024270|Ga0257091_10000324	1.00E-14	580.6	Viruses	
IMGVR_UViG_3300024270_005006|3300024270|Ga0257091_10002045|37345-74934	6.80E-30	372.1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300024272_000018|3300024272|Ga0257077_10000355	1.50E-36	677.7	Viruses	
IMGVR_UViG_3300024272_001728|3300024272|Ga0257077_10000269	7.70E-17	694.5	Viruses	
IMGVR_UViG_3300024272_005596|3300024272|Ga0257077_10002068|36548-74137	3.70E-14	372.1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300024283_000011|3300024283|Ga0247670_1000004	4.50E-13	349.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300024303_001291|3300024303|Ga0257089_10000219	3.30E-07	694.5	Viruses	
IMGVR_UViG_3300024303_004375|3300024303|Ga0257089_10002522|20578-58167	2.50E-06	372.1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300024308_000001|3300024308|Ga0247725_1000018	2.50E-06	1342.8	Viruses	
IMGVR_UViG_3300024308_000188|3300024308|Ga0247725_1000036	9.60E-74	1160.4	Viruses	
IMGVR_UViG_3300024308_000243|3300024308|Ga0247725_1002015	4.50E-06	667.6	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae	
IMGVR_UViG_3300024432_000848|3300024432|Ga0209977_10000096	2.40E-35	331.7	Viruses	
IMGVR_UViG_3300024496_000041|3300024496|Ga0255151_1000036	8.60E-09	354.1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384	3.00E-23	418.8	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300024582_000091|3300024582|Ga0265387_1000019|2-58093	6.40E-16	823.4	Viruses	
IMGVR_UViG_3300024909_000007|3300024909|Ga0208886_100002|105256-143949	1.10E-06	401.8	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300024916_000030|3300024916|Ga0208633_100003|1195672-1234365	4.00E-18	401.8	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300024921_000020|3300024921|Ga0208510_100138	6.00E-06	553.8	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300024933_000034|3300024933|Ga0208516_100142|2-37205	1.60E-10	401.8	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300024938_000025|3300024938|Ga0207972_100041|22136-60829	9.30E-08	401.8	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300024951_000017|3300024951|Ga0208635_100001|936222-974915	5.10E-17	401.8	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300024983_000006|3300024983|Ga0207420_1000321	8.10E-26	400.6	Viruses;Varidnaviria;Bamfordvirae	
IMGVR_UViG_3300024984_000029|3300024984|Ga0209914_1000688|16282-25496	8.60E-10	667.6	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae	
IMGVR_UViG_3300024991_000079|3300024991|Ga0209960_1000007	2.20E-25	2881.3	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes	
IMGVR_UViG_3300025006_000045|3300025006|Ga0209935_1000071|143076-152835	2.30E-06	667.6	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae	
IMGVR_UViG_3300025018_000096|3300025018|Ga0210043_1000020	6.00E-43	375.3	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae	
IMGVR_UViG_3300025038_000006|3300025038|Ga0208670_100018	7.40E-58	360.2	Viruses	
IMGVR_UViG_3300025079_001370|3300025079|Ga0207890_1000023|146914-188786	7.50E-22	748.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300025082_000022|3300025082|Ga0208156_1000127	2.90E-22	304.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300025107_000043|3300025107|Ga0208863_1001894|58-11826	1.20E-19	166.8	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae	
IMGVR_UViG_3300025120_010521|3300025120|Ga0209535_1000001	3.40E-14	862.8	Viruses	
IMGVR_UViG_3300025128_002972|3300025128|Ga0208919_1000053|60371-77306	1.30E-09	503.1	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae	
IMGVR_UViG_3300025133_000195|3300025133|Ga0208299_1000312	1.20E-06	653.1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300025162_000022|3300025162|Ga0209083_1000103	1.20E-56	405.7	Viruses	
IMGVR_UViG_3300025247_000121|3300025247|Ga0207880_1000141	2.20E-31	434.3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300025263_000044|3300025263|Ga0209565_1000013|162036-282465	6.80E-17	623.9	Viruses	
IMGVR_UViG_3300025291_000062|3300025291|Ga0209675_1000324	6.10E-32	445.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300025291_000088|3300025291|Ga0209675_1000008|161731-282160	5.80E-25	623.9	Viruses	
IMGVR_UViG_3300025292_000101|3300025292|Ga0209676_1000003|94378-165018	1.30E-07	1094.7	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300025295_000105|3300025295|Ga0209564_1000020|161732-282161	3.50E-06	623.9	Viruses	
IMGVR_UViG_3300025298_000103|3300025298|Ga0209050_1000004|75296-145936	1.00E-18	1094.7	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300025299_000101|3300025299|Ga0209256_1000017|161731-282160	5.80E-34	623.9	Viruses	
IMGVR_UViG_3300025303_000106|3300025303|Ga0209051_1000006|947182-1015783	1.60E-41	1094.7	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300025347_000001|3300025347|Ga0208979_100380|8004-19246	1.60E-19	505.4	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae	
IMGVR_UViG_3300025420_000012|3300025420|Ga0208111_1000098	4.40E-11	250.8	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300025465_000002|3300025465|Ga0209184_1000373	9.20E-08	400.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300025603_001244|3300025603|Ga0208414_1002563	2.80E-12	127.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300025655_000105|3300025655|Ga0208795_1000111	1.40E-06	515.3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300025671_000081|3300025671|Ga0208898_1000167	7.50E-14	379.5	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300025687_000128|3300025687|Ga0208019_1000143	2.80E-18	515.3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300025718_000223|3300025718|Ga0209123_1000019|2-47579	3.00E-25	301	Viruses	
IMGVR_UViG_3300025735_000004|3300025735|Ga0207713_1000203	3.00E-46	407.3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300025735_000442|3300025735|Ga0207713_1000092|101920-142754	4.90E-07	490.3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300025748_000305|3300025748|Ga0208459_1001465	1.30E-204	278	Viruses	
IMGVR_UViG_3300025853_000316|3300025853|Ga0208645_1000677	1.80E-31	629.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300025864_000500|3300025864|Ga0209429_10000045|33556-82420	4.30E-19	301	Viruses	
IMGVR_UViG_3300025889_000024|3300025889|Ga0208644_1000247	4.70E-30	479.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300025889_000221|3300025889|Ga0208644_1000183	7.80E-20	518.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300025902_000539|3300025902|Ga0209202_1000517	5.00E-17	352.5	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300025913_000020|3300025913|Ga0207695_10000225	9.80E-16	539.6	Viruses	
IMGVR_UViG_3300025913_000021|3300025913|Ga0207695_10000230	2.60E-15	305.1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300025913_000937|3300025913|Ga0207695_10002544|2982-26733	5.60E-14	473.1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300025935_000216|3300025935|Ga0207709_10000422	2.40E-13	834.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300025935_000320|3300025935|Ga0207709_10000510	2.80E-13	373.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300025935_000371|3300025935|Ga0207709_10000059|110541-166020	8.70E-13	445.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300025951_000004|3300025951|Ga0210066_1000001	2.20E-11	349.7	Viruses	
IMGVR_UViG_3300025981_000162|3300025981|Ga0207640_10000029|54067-90820	4.10E-11	1953.5	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Peduoviridae	
IMGVR_UViG_3300026207_000030|3300026207|Ga0208895_1000004|41896-213028	1.10E-09	444.2	Viruses	
IMGVR_UViG_3300026272_000035|3300026272|Ga0209913_1000562|171-12531	1.80E-07	201.4	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae	
IMGVR_UViG_3300026289_000086|3300026289|Ga0209369_1000254	4.10E-06	508	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300026299_000065|3300026299|Ga0209570_1000225	1.40E-59	1055.1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300026472_000017|3300026472|Ga0256410_1000672	8.10E-21	394	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	1.70E-11	829.2	Viruses	
IMGVR_UViG_3300026487_000246|3300026487|Ga0256408_1000040|27725-75501	1.90E-90	785.4	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300026493_000706|3300026493|Ga0256786_1000085|1-40574	1.10E-14	430.4	Viruses	
IMGVR_UViG_3300026518_000677|3300026518|Ga0256829_1000028|126831-179921	2.60E-35	383	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300026543_000167|3300026543|Ga0265932_115369	3.50E-39	375.6	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300026613_000128|3300026613|Ga0265381_100451	2.10E-19	297.1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300026703_000011|3300026703|Ga0207798_100358	3.20E-18	492.6	Viruses	
IMGVR_UViG_3300026848_000007|3300026848|Ga0207828_100002|463437-503797	6.00E-18	1361	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Peduoviridae	
IMGVR_UViG_3300026967_000009|3300026967|Ga0207847_100133|2924-39469	7.80E-07	409.7	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300026975_000005|3300026975|Ga0207799_100224	2.60E-76	255.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300027015_000013|3300027015|Ga0207833_100023|250051-286596	1.70E-08	409.7	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300027021_000004|3300027021|Ga0207721_100152	6.60E-08	255.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300027086_000119|3300027086|Ga0256885_1000030	1.90E-07	524.3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300027111_000212|3300027111|Ga0209281_1000143|90743-110988	1.10E-06	599.7	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae	
IMGVR_UViG_3300027111_000265|3300027111|Ga0209281_1000308|21103-42247	1.50E-06	782.4	Viruses	
IMGVR_UViG_3300027312_000173|3300027312|Ga0209371_1000013|459901-479824	4.20E-11	793.5	Viruses	
IMGVR_UViG_3300027365_000033|3300027365|Ga0209300_1000198	1.10E-141	487.7	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300027365_000247|3300027365|Ga0209300_1001022|1793-11755	1.60E-22	509.5	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae	
IMGVR_UViG_3300027365_000566|3300027365|Ga0209300_1001022	1.90E-14	509.5	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae	
IMGVR_UViG_3300027412_000039|3300027412|Ga0209231_1000167	2.50E-09	523.7	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300027509_000014|3300027509|Ga0209187_1000246	6.20E-08	925.8	Viruses	
IMGVR_UViG_3300027541_000662|3300027541|Ga0255158_1000061	8.50E-08	329.6	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300027554_000001|3300027554|Ga0209831_1000152	2.50E-06	202.6	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300027606_000254|3300027606|Ga0209370_1000497|29860-51409	1.70E-11	806.5	Viruses	
IMGVR_UViG_3300027673_000044|3300027673|Ga0209278_1000674	4.10E-63	394.8	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300027691_000041|3300027691|Ga0209485_1000020|2-51004	3.40E-35	511.8	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300027718_000114|3300027718|Ga0209795_10000182	6.00E-30	1576.8	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Vieuvirus	
IMGVR_UViG_3300027718_000186|3300027718|Ga0209795_10000107|7001-58487	7.10E-14	799.5	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300027719_000021|3300027719|Ga0209467_1000212	1.30E-17	1120.6	Viruses	
IMGVR_UViG_3300027719_000271|3300027719|Ga0209467_1000224|56315-89830	8.50E-42	514.9	Viruses;Duplodnaviria;Heunggongvirae	
IMGVR_UViG_3300027766_000134|3300027766|Ga0209796_10000097|77637-110523	1.70E-19	716.1	Viruses	
IMGVR_UViG_3300027769_000044|3300027769|Ga0209770_10000110	7.00E-09	604.5	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Podoviridae	
IMGVR_UViG_3300027769_001114|3300027769|Ga0209770_10000011	2.40E-12	425.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300027776_000406|3300027776|Ga0209277_10000003|604530-644248	7.10E-16	741.7	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300027781_000573|3300027781|Ga0209175_10000368	2.30E-12	217.7	Viruses	
IMGVR_UViG_3300027781_000587|3300027781|Ga0209175_10000002|604436-644154	6.70E-11	741.7	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300027786_000223|3300027786|Ga0209812_10000024|84005-123723	2.20E-09	741.7	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300027789_001165|3300027789|Ga0209174_10000003|12681-51577	1.40E-08	741.7	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300027794_000232|3300027794|Ga0209480_10000002|604513-644231	1.60E-10	741.7	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300027796_000031|3300027796|Ga0209373_10001217	6.00E-06	470.8	Viruses	
IMGVR_UViG_3300027826_000010|3300027826|Ga0209060_10000718	4.00E-18	226.1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300027834_000079|3300027834|Ga0209344_10000462|30923-42176	3.00E-23	502.5	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae	
IMGVR_UViG_3300027852_000078|3300027852|Ga0209345_10000743	6.40E-16	882.8	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300027907_000120|3300027907|Ga0207428_10005301|1-9141	1.10E-06	210	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae	
IMGVR_UViG_3300027908_000031|3300027908|Ga0209006_10000303	8.60E-09	348.1	Viruses	
IMGVR_UViG_3300027944_000004|3300027944|Ga0256875_1000031	2.40E-35	838.8	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300027955_000001|3300027955|Ga0209078_1000001	9.60E-74	292.4	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300027985_000872|3300027985|Ga0259481_10000080	4.50E-06	578.4	Viruses	
IMGVR_UViG_3300027987_000368|3300027987|Ga0259480_10000188	1.50E-36	233.3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300028024_000003|3300028024|Ga0255336_100228	7.70E-17	621.7	Viruses	
IMGVR_UViG_3300028024_000013|3300028024|Ga0255336_100560	3.70E-14	514.6	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300028025_000701|3300028025|Ga0247723_1000172	4.50E-13	687.5	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300028181_000366|3300028181|Ga0256909_1000036|1-40574	3.30E-07	430.4	Viruses	
IMGVR_UViG_3300028242_000002|3300028242|Ga0302102_10000049	2.50E-06	600.5	Viruses	
IMGVR_UViG_3300028278_000376|3300028278|Ga0256899_1000025|1-40574	2.50E-06	430.4	Viruses	
IMGVR_UViG_3300028315_000369|3300028315|Ga0302095_10966669	6.80E-30	233.3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300028326_000313|3300028326|Ga0268263_1000075|162292-257882	3.50E-17	279.3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300028375_000008|3300028375|Ga0306865_1000202	1.00E-14	449.8	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300028422_000873|3300028422|Ga0304770_13824538	1.60E-16	578.4	Viruses	
IMGVR_UViG_3300028536_000017|3300028536|Ga0137415_10000114	1.90E-43	297.3	Viruses	
IMGVR_UViG_3300028549_001457|3300028549|Ga0308317_1527381	1.30E-30	433.4	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808	5.30E-12	278	Viruses	
IMGVR_UViG_3300028569_001111|3300028569|Ga0247843_1001398	9.30E-11	381.7	Viruses	
IMGVR_UViG_3300028582_000237|3300028582|Ga0268360_1000100|54-66693	1.00E-10	279.3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300028591_000099|3300028591|Ga0247611_10000113	2.40E-10	684.1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300028601_000036|3300028601|Ga0265295_1000805	5.80E-26	654.5	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300028601_000986|3300028601|Ga0265295_1003551	1.30E-25	395.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300028610_001376|3300028610|Ga0309788_100277	1.50E-10	209.6	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300028612_002404|3300028612|Ga0309786_104967	1.80E-07	144.5	Viruses	
IMGVR_UViG_3300028612_002727|3300028612|Ga0309786_100157|15782-91743	7.60E-07	503.1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Siphoviridae	
IMGVR_UViG_3300028624_000152|3300028624|Ga0302246_1000088	9.20E-06	1081	Viruses	
IMGVR_UViG_3300028625_000193|3300028625|Ga0302251_1000005|2-159847	3.20E-09	588.9	Viruses	
IMGVR_UViG_3300028626_000005|3300028626|Ga0302244_1000085	6.40E-145	1081	Viruses	
IMGVR_UViG_3300028627_000004|3300028627|Ga0302243_1000126	4.60E-07	1081	Viruses	
IMGVR_UViG_3300028628_000005|3300028628|Ga0302249_1000078	3.10E-85	1081	Viruses	
IMGVR_UViG_3300028629_000180|3300028629|Ga0302248_1000114	6.00E-13	1081	Viruses	
IMGVR_UViG_3300028630_000008|3300028630|Ga0302247_1000114	3.30E-12	1081	Viruses	
IMGVR_UViG_3300028631_000161|3300028631|Ga0302241_1000108	7.20E-31	1081	Viruses	
IMGVR_UViG_3300028633_000198|3300028633|Ga0302236_1000109	2.30E-17	1081	Viruses	
IMGVR_UViG_3300028634_000177|3300028634|Ga0302242_1000125	2.80E-16	1081	Viruses	
IMGVR_UViG_3300028635_000004|3300028635|Ga0302245_1000101	2.50E-09	1081	Viruses	
IMGVR_UViG_3300028638_000182|3300028638|Ga0302240_1000129	7.40E-46	1081	Viruses	
IMGVR_UViG_3300028640_000005|3300028640|Ga0302237_1000135	6.30E-31	1081	Viruses	
IMGVR_UViG_3300028641_000006|3300028641|Ga0302239_1000104	6.50E-49	1081	Viruses	
IMGVR_UViG_3300028644_000006|3300028644|Ga0302238_1000116	2.30E-30	1081	Viruses	
IMGVR_UViG_3300028677_000650|3300028677|Ga0255346_1001940	2.70E-22	278	Viruses	
IMGVR_UViG_3300028772_000007|3300028772|Ga0302209_10000011	4.30E-19	489.3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300028829_002542|3300028829|Ga0309783_1002438	1.30E-18	498.1	Viruses	
IMGVR_UViG_3300028829_003824|3300028829|Ga0309783_1004137	2.70E-16	271.9	Viruses	
IMGVR_UViG_3300028829_006080|3300028829|Ga0309783_1000091	2.80E-15	1181.7	Viruses	
IMGVR_UViG_3300028833_000004|3300028833|Ga0247610_10000074	8.40E-15	614.3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300028840_003574|3300028840|Ga0309773_1009783	4.60E-13	282.1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300028861_000020|3300028861|Ga0302259_1000070	4.80E-13	376.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300028903_000203|3300028903|Ga0302250_1000010|204344-373938	8.70E-09	588.9	Viruses	
IMGVR_UViG_3300028912_000014|3300028912|Ga0169720_10005|266922-285474	1.60E-07	170.4	Viruses	
IMGVR_UViG_3300028948_000770|3300028948|Ga0310709_10065505	1.40E-06	956.5	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300028951_000019|3300028951|Ga0169681_1002|312535-331087	2.00E-06	170.4	Viruses	
IMGVR_UViG_3300028963_000035|3300028963|Ga0169719_100007|75728-94280	1.30E-13	170.4	Viruses	
IMGVR_UViG_3300028968_000143|3300028968|Ga0169714_100161|49597-57857	2.70E-35	190.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300028969_000097|3300028969|Ga0169711_101240	3.90E-24	599	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae	
