Table S7. Host predicted by homology match.															
Qry Seqence ID	Salmonella Genome ID	E-value	Identity	Bitscore	Qry Alignment Len	Sub Alignment Len									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005606495.1.fna	0	86.478	3206	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005606515.1.fna	0	86.565	3240	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005606575.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005606595.1.fna	0	75.517	1445	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005606595.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005606595.1.fna	0	87.818	3258	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005606595.1.fna	0	87.993	3286	2779	2787									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005606615.1.fna	0	75.475	1445	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005606615.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005606615.1.fna	0	88.957	3432	2779	2778									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005606615.1.fna	0	89.137	3459	2779	2778									
IMGVR_UViG_3300031417_000398|3300031417|Ga0308170_10000104|101944-143083	GCA_005606615.1.fna	0	89.137	3459	2779	2778									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005606635.1.fna	0	75.306	1472	3220	3214									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005606655.1.fna	0	75.475	1445	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005606655.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005606655.1.fna	0	88.957	3432	2779	2778									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005606655.1.fna	0	89.137	3459	2779	2778									
IMGVR_UViG_3300031417_000398|3300031417|Ga0308170_10000104|101944-143083	GCA_005606655.1.fna	0	89.137	3459	2779	2778									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005606675.1.fna	0	75.23	1399	3107	3098									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005606675.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005606695.1.fna	0	75.517	1445	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005606695.1.fna	0	86.58	3223	2921	2931									
IMGVR_UViG_3300009944_000210|3300009944|Ga0133256_141760|44470-86317	GCA_005606695.1.fna	0	83.231	6519	7136	7147									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005606715.1.fna	0	86.58	3223	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005606735.1.fna	0	86.58	3223	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005606755.1.fna	0	75.517	1445	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005606755.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005606775.1.fna	0	86.43	3217	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005606795.1.fna	0	75.23	1402	3107	3101									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005606815.1.fna	0	80.548	2643	3452	3458									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005606835.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005606835.1.fna	0	87.751	3247	2779	2788									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005606835.1.fna	0	87.89	3269	2779	2788									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005606875.1.fna	0	86.565	3240	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005606915.1.fna	0	79.516	2444	3452	3458									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005606955.1.fna	0	86.43	3217	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005607015.1.fna	0	73.423	1554	4479	4455									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005607015.1.fna	0	82.865	2305	2578	2587									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005607095.1.fna	0	75.475	1445	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005607095.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005607095.1.fna	0	87.751	3247	2779	2788									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005607095.1.fna	0	87.89	3269	2779	2788									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005607115.1.fna	0	75.453	1458	3149	3143									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005607115.1.fna	0	86.531	3234	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005607195.1.fna	0	75.336	1445	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005607195.1.fna	0	86.526	3212	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005607315.1.fna	0	86.381	3188	2921	2930									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005607395.1.fna	0	86.405	3212	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005607435.1.fna	0	75.517	1445	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005607435.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005607435.1.fna	0	87.854	3264	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005607435.1.fna	0	88.029	3291	2779	2787									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005607455.1.fna	0	86.512	3212	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005607495.1.fna	0	75.321	1441	3149	3143									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005607535.2.fna	0	86.487	3206	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005607575.1.fna	0	86.487	3206	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005607655.1.fna	0	89.323	5443	4341	4341									
IMGVR_UViG_3300009944_000210|3300009944|Ga0133256_141760|44470-86317	GCA_005607655.1.fna	0	74.023	1694	4284	4287									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005607735.1.fna	0	86.449	3201	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005607735.1.fna	0	82.184	2353	2749	2773									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005607735.1.fna	0	82.197	2353	2749	2773									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005607815.1.fna	0	75.444	1439	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005607815.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005607815.1.fna	0	87.751	3247	2779	2788									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005607815.1.fna	0	87.89	3269	2779	2788									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005607835.1.fna	0	75.517	1447	3092	3086									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005608035.2.fna	0	86.487	3206	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005608135.1.fna	0	80.841	2699	3452	3458									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005608135.1.fna	0	88.489	3360	2779	2778									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005608135.1.fna	0	88.669	3387	2779	2778									
IMGVR_UViG_3300031417_000398|3300031417|Ga0308170_10000104|101944-143083	GCA_005608135.1.fna	0	88.669	3387	2779	2778									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005608235.1.fna	0	75.372	1423	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005608235.1.fna	0	86.459	3223	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005608635.1.fna	0	75.475	1439	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005608635.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005608755.1.fna	0	86.391	3212	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005608775.1.fna	0	86.459	3223	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005608955.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005609035.1.fna	0	86.497	3229	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005609135.1.fna	0	79.43	2427	3452	3458									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005609195.1.fna	0	75.515	1452	3107	3101									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005609195.1.fna	0	86.649	3234	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005609235.1.fna	0	86.58	3223	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005609255.1.fna	0	86.546	3217	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005609335.1.fna	0	75.62	1489	3139	3134									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005609335.1.fna	0	80.704	2671	3449	3455									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005609375.1.fna	0	75.62	1489	3139	3134									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005609375.1.fna	0	80.704	2671	3449	3455									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005609395.1.fna	0	86.619	3229	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005609495.1.fna	0	86.619	3229	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005609535.1.fna	0	75.62	1489	3139	3134									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005609535.1.fna	0	80.704	2671	3449	3455									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005609555.1.fna	0	88.176	3314	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005609555.1.fna	0	88.315	3336	2779	2787									
IMGVR_UViG_3300031417_000398|3300031417|Ga0308170_10000104|101944-143083	GCA_005609555.1.fna	0	88.315	3336	2779	2787									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005609575.1.fna	0	86.459	3223	2939	2949									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005609595.1.fna	0	88.176	3314	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005609595.1.fna	0	88.315	3336	2779	2787									
IMGVR_UViG_3300031417_000398|3300031417|Ga0308170_10000104|101944-143083	GCA_005609595.1.fna	0	88.315	3336	2779	2787									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005609615.1.fna	0	86.367	3206	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005609635.1.fna	0	86.619	3229	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005609675.1.fna	0	75.475	1439	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005609675.1.fna	0	86.487	3206	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005609695.1.fna	0	75.475	1439	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005609695.1.fna	0	86.487	3206	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005609745.1.fna	0	86.531	3234	2939	2949									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005609745.1.fna	0	88.489	3360	2779	2778									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005609745.1.fna	0	88.669	3387	2779	2778									
IMGVR_UViG_3300031417_000398|3300031417|Ga0308170_10000104|101944-143083	GCA_005609745.1.fna	0	88.669	3387	2779	2778									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005609775.1.fna	0	75.475	1439	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005609775.1.fna	0	86.487	3206	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005609815.1.fna	0	75.258	1423	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005609815.1.fna	0	86.396	3212	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005609835.1.fna	0	86.628	3229	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005609955.1.fna	0	86.487	3206	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005609985.1.fna	0	75.475	1439	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005609985.1.fna	0	86.478	3206	2921	2931									
IMGVR_UViG_3300009944_000210|3300009944|Ga0133256_141760|44470-86317	GCA_005609985.1.fna	0	83.245	6527	7136	7148									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005610015.1.fna	0	75.436	1439	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005610015.1.fna	0	86.649	3234	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005610075.1.fna	0	86.367	3206	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005610155.1.fna	0	81.195	2728	3402	3402									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005610195.1.fna	0	75.628	1489	3136	3131									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005610195.1.fna	0	80.704	2671	3449	3455									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005610315.1.fna	0	87.679	3236	2779	2788									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005610315.1.fna	0	87.818	3258	2779	2788									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005610385.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005610425.1.fna	0	88.038	3314	2797	2805									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005610425.1.fna	0	88.177	3336	2797	2805									
IMGVR_UViG_3300031417_000398|3300031417|Ga0308170_10000104|101944-143083	GCA_005610425.1.fna	0	88.177	3336	2797	2805									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005610495.1.fna	0	86.521	3212	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005610515.1.fna	0	86.521	3212	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005610635.1.fna	0	75.515	1452	3107	3101									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005610635.1.fna	0	86.527	3234	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005610695.1.fna	0	86.459	3223	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005610715.1.fna	0	80.956	2721	3452	3458									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005610895.1.fna	0	86.449	3201	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005610995.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005611015.1.fna	0	87.675	3236	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005611015.1.fna	0	87.814	3258	2779	2787									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005611085.1.fna	0	75.475	1439	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005611085.1.fna	0	86.487	3206	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005611115.1.fna	0	86.58	3223	2921	2931									
IMGVR_UViG_3300009944_000210|3300009944|Ga0133256_141760|44470-86317	GCA_005611115.1.fna	0	83.238	6527	7139	7151									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005611275.1.fna	0	80.17	2518	3389	3392									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005611495.1.fna	0	75.258	1423	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005611495.1.fna	0	86.396	3212	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005611535.1.fna	0	75.475	1439	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005611535.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005611655.1.fna	0	80.548	2643	3452	3458									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005611675.1.fna	0	75.457	1445	3121	3115									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005611675.1.fna	0	87.782	3253	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005611675.1.fna	0	87.921	3275	2779	2787									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005611705.1.fna	0	75.475	1439	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005611705.1.fna	0	86.478	3206	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005611735.1.fna	0	75.457	1445	3121	3115									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005611735.1.fna	0	87.782	3253	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005611735.1.fna	0	87.921	3275	2779	2787									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005611755.1.fna	0	75.286	1400	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005611755.1.fna	0	86.546	3217	2921	2931									
IMGVR_UViG_3300009944_000210|3300009944|Ga0133256_141760|44470-86317	GCA_005611755.1.fna	0	83.238	6527	7139	7151									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005611775.1.fna	0	75.366	1419	3092	3086									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005611775.1.fna	0	79.401	2422	3452	3458									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005611775.1.fna	0	87.388	3192	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005611775.1.fna	0	87.527	3214	2779	2787									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005611815.1.fna	0	75.366	1419	3092	3086									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005611815.1.fna	0	79.401	2422	3452	3458									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005611815.1.fna	0	87.388	3192	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005611815.1.fna	0	87.527	3214	2779	2787									
