Table S12. Phage AMGs identified by VIBRANT.							
Viral gene ID	AMG	KO	KO Name	KO E-value	KO Score	KO V-score	
IMGVR_UViG_3300049164_000149|3300049164|Ga0494662_000294_38							
IMGVR_UViG_3300049164_000149|3300049164|Ga0494662_000294_39							
IMGVR_UViG_3300049164_000149|3300049164|Ga0494662_000294_40							
IMGVR_UViG_3300049164_000149|3300049164|Ga0494662_000294_41							
IMGVR_UViG_3300049164_000149|3300049164|Ga0494662_000294_42							
IMGVR_UViG_3300049164_000149|3300049164|Ga0494662_000294_43							
IMGVR_UViG_3300049164_000149|3300049164|Ga0494662_000294_44							
IMGVR_UViG_3300049164_000149|3300049164|Ga0494662_000294_45		K21471	cwlO; peptidoglycan DL-endopeptidase CwlO [EC:3.4.-.-]	1.20E-26	92	0.55	
IMGVR_UViG_3300049164_000149|3300049164|Ga0494662_000294_46							
IMGVR_UViG_3300049164_000149|3300049164|Ga0494662_000294_47							
IMGVR_UViG_3300049164_000149|3300049164|Ga0494662_000294_48							
IMGVR_UViG_3300049164_000149|3300049164|Ga0494662_000294_49							
IMGVR_UViG_3300049164_000149|3300049164|Ga0494662_000294_50							
IMGVR_UViG_3300049164_000149|3300049164|Ga0494662_000294_51							
IMGVR_UViG_3300049164_000149|3300049164|Ga0494662_000294_52		K01447	xlyAB; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	4.70E-11	40.2	3.29	
IMGVR_UViG_3300049164_000149|3300049164|Ga0494662_000294_53		K20459	"nukF, mcdF, sboF; lantibiotic transport system ATP-binding protein"	9.20E-13	45.7	0	
IMGVR_UViG_3300049164_000149|3300049164|Ga0494662_000294_54		K02479	"K02479; two-component system, NarL family, response regulator"	4.80E-70	232.8	0.02	
IMGVR_UViG_3300049164_000149|3300049164|Ga0494662_000294_55		K07675	"uhpB; two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]"	5.40E-30	102.3	0	
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_1							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_2		K14059	int; integrase	1.40E-19	68.1	7	
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_3							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_4							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_5		K01173	"ENDOG; endonuclease G, mitochondrial"	5.30E-64	214.4	0.04	
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_6							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_7							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_8							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_9							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_10							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_11							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_12							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_13							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_14							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_15							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_16							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_17		K03563	csrA; carbon storage regulator	1.10E-28	97	0.07	
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_18		K03466	"ftsK, spoIIIE; DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family"	1.10E-17	61.2	0.72	
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_19		K02342	dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]	1.00E-27	94.8	1.46	
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_20							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_21							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_22							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_23							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_24							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_25							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_26		K01174	nuc; micrococcal nuclease [EC:3.1.31.1]	6.40E-15	52.7	0.74	
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_27							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_28							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_29		K01356	lexA; repressor LexA [EC:3.4.21.88]	7.90E-23	78.8	2.88	
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_30		K22302	dicC; transcriptional repressor of cell division inhibition gene dicB	2.80E-16	57.2	0.24	
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_31							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_32		K05793	terB; tellurite resistance protein TerB	2.40E-36	122.3	0.18	
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_33							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_34							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_35							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_36							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_37							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_38							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_39							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_40							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_41		K03111	ssb; single-strand DNA-binding protein	4.20E-67	224.9	4.34	
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_42							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_43							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_44							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_45							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_46							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_47							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_48							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_49							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_50							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_51							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_52		K07474	xtmA; phage terminase small subunit	1.20E-51	173.7	2.24	
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_53							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_54							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_55							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_56							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_57							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_58							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_59							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_60							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_61							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_62							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_63							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_64							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_65							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_66							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_67							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_68							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_69							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_70							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_71							
IMGVR_UViG_3300024581_004294|3300024581|Ga0265365_1000050|1-52384_72		K03596	lepA; GTP-binding protein LepA	0	1074.6	0	
IMGVR_UViG_3300000291_000075|3300000291|EM293_1000358_1	AMG	K00854	"xylB, XYLB; xylulokinase [EC:2.7.1.17]"	6.20E-96	320.1	0	
IMGVR_UViG_3300000291_000075|3300000291|EM293_1000358_2							
IMGVR_UViG_3300000291_000075|3300000291|EM293_1000358_3							
IMGVR_UViG_3300000291_000075|3300000291|EM293_1000358_4							
IMGVR_UViG_3300000291_000075|3300000291|EM293_1000358_5							
IMGVR_UViG_3300000291_000075|3300000291|EM293_1000358_6							
IMGVR_UViG_3300000291_000075|3300000291|EM293_1000358_7							
IMGVR_UViG_3300000291_000075|3300000291|EM293_1000358_8							
IMGVR_UViG_3300000291_000075|3300000291|EM293_1000358_9							
IMGVR_UViG_3300000291_000075|3300000291|EM293_1000358_10							
IMGVR_UViG_3300000291_000075|3300000291|EM293_1000358_11							
IMGVR_UViG_3300000291_000075|3300000291|EM293_1000358_12							
IMGVR_UViG_3300000291_000075|3300000291|EM293_1000358_13							
IMGVR_UViG_3300000291_000075|3300000291|EM293_1000358_14							
IMGVR_UViG_3300000291_000075|3300000291|EM293_1000358_15		K14059	int; integrase	1.10E-37	127.8	7	
IMGVR_UViG_3300000291_000075|3300000291|EM293_1000358_16							
IMGVR_UViG_3300000291_000075|3300000291|EM293_1000358_17							
IMGVR_UViG_3300000291_000075|3300000291|EM293_1000358_18							
IMGVR_UViG_3300000291_000075|3300000291|EM293_1000358_19							
IMGVR_UViG_3300000291_000075|3300000291|EM293_1000358_20		K14059	int; integrase	4.20E-54	181.9	7	
IMGVR_UViG_3300000291_000075|3300000291|EM293_1000358_21							
IMGVR_UViG_3300000291_000075|3300000291|EM293_1000358_22							
IMGVR_UViG_3300000291_000075|3300000291|EM293_1000358_23							
IMGVR_UViG_3300000291_000075|3300000291|EM293_1000358_24							
IMGVR_UViG_3300000291_000075|3300000291|EM293_1000358_25							
IMGVR_UViG_3300000291_000075|3300000291|EM293_1000358_26							
IMGVR_UViG_3300000291_000075|3300000291|EM293_1000358_27							
IMGVR_UViG_3300000291_000075|3300000291|EM293_1000358_28							
IMGVR_UViG_3300000291_000075|3300000291|EM293_1000358_29							
IMGVR_UViG_3300000291_000075|3300000291|EM293_1000358_30		K07729	K07729; putative transcriptional regulator	3.90E-11	40.5	2.41	
IMGVR_UViG_3300000291_000075|3300000291|EM293_1000358_31							
IMGVR_UViG_3300000291_000075|3300000291|EM293_1000358_32							
IMGVR_UViG_3300000291_000075|3300000291|EM293_1000358_33	AMG	K05349	bglX; beta-glucosidase [EC:3.2.1.21]	7.60E-156	518.1	0	
IMGVR_UViG_3300000291_000075|3300000291|EM293_1000358_34		K10742	DNA2; DNA replication ATP-dependent helicase Dna2 [EC:3.6.4.12]	1.80E-19	66.5	0.01	
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_1							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_2							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_3							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_4							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_5							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_6							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_7							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_8							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_9							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_10							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_11							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_12							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_13							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_14							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_15							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_16							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_17							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_18		K03111	ssb; single-strand DNA-binding protein	3.80E-28	96.9	4.34	
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_19							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_20							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_21							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_22							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_23							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_24	AMG	K00390	cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]	2.30E-17	60.7	0.52	
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_25		K03497	"parB, spo0J; ParB family transcriptional regulator, chromosome partitioning protein"	3.10E-12	44.2	1.4	
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_26							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_27							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_28							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_29							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_30							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_31							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_32							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_33							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_34							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_35							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_36							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_37							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_38							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_39							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_40							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_41							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_42		K06400	spoIVCA; site-specific DNA recombinase	4.50E-114	380	2.76	
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_43							
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_44		K03091	sigH; RNA polymerase sporulation-specific sigma factor	8.80E-15	52.5	0.37	
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_45		K02483	"K02483; two-component system, OmpR family, response regulator"	7.90E-71	236.4	0	
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_46		K07642	"baeS, smeS; two-component system, OmpR family, sensor histidine kinase BaeS [EC:2.7.13.3]"	1.10E-61	206.7	0	
IMGVR_UViG_3300028564_000039|3300028564|Ga0255344_1001808_47							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_1							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_2							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_3							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_4							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_5							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_6							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_7							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_8							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_9							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_10							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_11							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_12							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_13							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_14							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_15							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_16							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_17							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_18							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_19							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_20							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_21							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_22							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_23							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_24							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_25							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_26							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_27							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_28							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_29							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_30							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_31							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_32							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_33							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_34							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_35							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_36		K06284	"abrB; AbrB family transcriptional regulator, transcriptional pleiotropic regulator of transition state genes"	1.80E-11	41.6	0.08	
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_37	AMG	K01491	folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]	6.00E-76	253.2	0.05	
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_38							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_39							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_40							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_41							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_42							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_43							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_44							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_45							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_46							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_47							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_48							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_49							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_50							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_51							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_52							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_53							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_54							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_55							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_56							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_57							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_58							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_59							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_60							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_61							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_62							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_63							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_64							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_65							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_66							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_67							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_68							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_69							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_70							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_71							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_72							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_73							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_74		K01159	ruvC; crossover junction endodeoxyribonuclease RuvC [EC:3.1.22.4]	7.40E-15	52.3	1.23	
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_75		K01520	"dut, DUT; dUTP pyrophosphatase [EC:3.6.1.23]"	5.40E-27	92.7	2.79	
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_76							
IMGVR_UViG_3300022601_000010|3300022601|Ga0216345_10000063_77							
